Sexo;Comunidades y Ciudades Autónomas;Edad;Periodo;Total
Ambos sexos;03 Asturias, Principado de;25 y más años;2006;46,79
Ambos sexos;03 Asturias, Principado de;De 16 a 19 años;2024;7,39
Ambos sexos;03 Asturias, Principado de;De 16 a 19 años;2023;3,58
Ambos sexos;03 Asturias, Principado de;De 16 a 19 años;2022;2,55
Ambos sexos;03 Asturias, Principado de;De 16 a 19 años;2021;2,74
Ambos sexos;03 Asturias, Principado de;De 16 a 19 años;2020;1,99
Ambos sexos;03 Asturias, Principado de;De 16 a 19 años;2019;5,28
Ambos sexos;03 Asturias, Principado de;De 16 a 19 años;2018;2,67
Ambos sexos;03 Asturias, Principado de;De 16 a 19 años;2017;5,29
Ambos sexos;03 Asturias, Principado de;De 16 a 19 años;2016;6,12
Ambos sexos;03 Asturias, Principado de;De 16 a 19 años;2015;5,88
Ambos sexos;03 Asturias, Principado de;De 16 a 19 años;2014;3,85
Ambos sexos;03 Asturias, Principado de;De 16 a 19 años;2013;1,43
Ambos sexos;03 Asturias, Principado de;De 16 a 19 años;2012;2,11
Ambos sexos;03 Asturias, Principado de;De 16 a 19 años;2011;4,89
Ambos sexos;03 Asturias, Principado de;De 16 a 19 años;2010;6,24
Ambos sexos;03 Asturias, Principado de;De 16 a 19 años;2009;6,01
Ambos sexos;03 Asturias, Principado de;De 16 a 19 años;2008;12,4
Ambos sexos;03 Asturias, Principado de;De 16 a 19 años;2007;9,99
Ambos sexos;03 Asturias, Principado de;De 16 a 19 años;2006;9,61
Ambos sexos;03 Asturias, Principado de;De 20 a 24 años;2024;33,04
Ambos sexos;03 Asturias, Principado de;De 20 a 24 años;2023;35,2
Ambos sexos;03 Asturias, Principado de;De 20 a 24 años;2022;30,8
Ambos sexos;03 Asturias, Principado de;De 20 a 24 años;2021;30,08
Ambos sexos;03 Asturias, Principado de;De 20 a 24 años;2020;27,4
Ambos sexos;03 Asturias, Principado de;De 20 a 24 años;2019;31,4
Ambos sexos;03 Asturias, Principado de;De 20 a 24 años;2018;27,32
Ambos sexos;03 Asturias, Principado de;De 20 a 24 años;2017;27,45
Ambos sexos;03 Asturias, Principado de;De 20 a 24 años;2016;23,35
Ambos sexos;03 Asturias, Principado de;De 20 a 24 años;2015;24,56
Ambos sexos;03 Asturias, Principado de;De 20 a 24 años;2014;26,32
Ambos sexos;03 Asturias, Principado de;De 20 a 24 años;2013;25,18
Ambos sexos;03 Asturias, Principado de;De 20 a 24 años;2012;26,28
Ambos sexos;03 Asturias, Principado de;De 20 a 24 años;2011;26,67
Ambos sexos;03 Asturias, Principado de;De 20 a 24 años;2010;33,59
Ambos sexos;03 Asturias, Principado de;De 20 a 24 años;2009;43,53
Ambos sexos;03 Asturias, Principado de;De 20 a 24 años;2008;50,3
Ambos sexos;03 Asturias, Principado de;De 20 a 24 años;2007;49,05
Ambos sexos;03 Asturias, Principado de;De 20 a 24 años;2006;47,73
Ambos sexos;03 Asturias, Principado de;De 25 a 54 años;2024;78,9
Ambos sexos;03 Asturias, Principado de;De 25 a 54 años;2023;74,62
Ambos sexos;03 Asturias, Principado de;De 25 a 54 años;2022;73,39
Ambos sexos;03 Asturias, Principado de;De 25 a 54 años;2021;74,15
Ambos sexos;03 Asturias, Principado de;De 25 a 54 años;2020;71,22
Ambos sexos;03 Asturias, Principado de;De 25 a 54 años;2019;71,69
Ambos sexos;03 Asturias, Principado de;De 25 a 54 años;2018;71,88
Ambos sexos;03 Asturias, Principado de;De 25 a 54 años;2017;72,17
Ambos sexos;03 Asturias, Principado de;De 25 a 54 años;2016;70
Ambos sexos;03 Asturias, Principado de;De 25 a 54 años;2015;67,03
Ambos sexos;03 Asturias, Principado de;De 25 a 54 años;2014;65,83
Ambos sexos;03 Asturias, Principado de;De 25 a 54 años;2013;62,8
Ambos sexos;03 Asturias, Principado de;De 25 a 54 años;2012;64,01
Ambos sexos;03 Asturias, Principado de;De 25 a 54 años;2011;67,83
Ambos sexos;03 Asturias, Principado de;De 25 a 54 años;2010;69,28
Ambos sexos;03 Asturias, Principado de;De 25 a 54 años;2009;69,94
Ambos sexos;03 Asturias, Principado de;De 25 a 54 años;2008;74,06
Ambos sexos;03 Asturias, Principado de;De 25 a 54 años;2007;71,61
Ambos sexos;03 Asturias, Principado de;De 25 a 54 años;2006;70,51
Ambos sexos;03 Asturias, Principado de;De 55 y más años;2024;22,53
Ambos sexos;03 Asturias, Principado de;De 55 y más años;2023;21,46
Ambos sexos;03 Asturias, Principado de;De 55 y más años;2022;20,79
Ambos sexos;03 Asturias, Principado de;De 55 y más años;2021;21,05
Ambos sexos;03 Asturias, Principado de;De 55 y más años;2020;20,71
Ambos sexos;03 Asturias, Principado de;De 55 y más años;2019;20,01
Ambos sexos;03 Asturias, Principado de;De 55 y más años;2018;20,31
Ambos sexos;03 Asturias, Principado de;De 55 y más años;2017;19,08
Ambos sexos;03 Asturias, Principado de;De 55 y más años;2016;17,87
Ambos sexos;03 Asturias, Principado de;De 55 y más años;2015;16,92
Ambos sexos;03 Asturias, Principado de;De 55 y más años;2014;16,53
Ambos sexos;03 Asturias, Principado de;De 55 y más años;2013;16,93
Ambos sexos;03 Asturias, Principado de;De 55 y más años;2012;17,24
Ambos sexos;03 Asturias, Principado de;De 55 y más años;2011;15,87
Ambos sexos;03 Asturias, Principado de;De 55 y más años;2010;14,97
Ambos sexos;03 Asturias, Principado de;De 55 y más años;2009;15,9
Ambos sexos;03 Asturias, Principado de;De 55 y más años;2008;16,79
Ambos sexos;03 Asturias, Principado de;De 55 y más años;2007;15,37
Ambos sexos;03 Asturias, Principado de;De 55 y más años;2006;14,8
Ambos sexos;04 Balears, Illes;Total;2024;57,97
Ambos sexos;04 Balears, Illes;Total;2023;57,05
Ambos sexos;04 Balears, Illes;Total;2022;57,2
Ambos sexos;04 Balears, Illes;Total;2021;54,16
Ambos sexos;04 Balears, Illes;Total;2020;51,67
Ambos sexos;04 Balears, Illes;Total;2019;56,84
Ambos sexos;04 Balears, Illes;Total;2018;57
Ambos sexos;04 Balears, Illes;Total;2017;56,12
Ambos sexos;04 Balears, Illes;Total;2016;56,15
Ambos sexos;04 Balears, Illes;Total;2015;54,39
Ambos sexos;04 Balears, Illes;Total;2014;51,91
Ambos sexos;04 Balears, Illes;Total;2013;51,49
Ambos sexos;04 Balears, Illes;Total;2012;51,48
Ambos sexos;04 Balears, Illes;Total;2011;51,16
Ambos sexos;04 Balears, Illes;Total;2010;52,98
Ambos sexos;04 Balears, Illes;Total;2009;54,07
Ambos sexos;04 Balears, Illes;Total;2008;58,39
Ambos sexos;04 Balears, Illes;Total;2007;59,78
Ambos sexos;04 Balears, Illes;Total;2006;60,3
Ambos sexos;04 Balears, Illes;Menores de 25 años;2024;36,43
Ambos sexos;04 Balears, Illes;Menores de 25 años;2023;32,61
Ambos sexos;04 Balears, Illes;Menores de 25 años;2022;31,24
Ambos sexos;04 Balears, Illes;Menores de 25 años;2021;23,48
Ambos sexos;04 Balears, Illes;Menores de 25 años;2020;21,39
Ambos sexos;04 Balears, Illes;Menores de 25 años;2019;32,53
Ambos sexos;04 Balears, Illes;Menores de 25 años;2018;33,48
Ambos sexos;04 Balears, Illes;Menores de 25 años;2017;29,2
Ambos sexos;04 Balears, Illes;Menores de 25 años;2016;25,83
Ambos sexos;04 Balears, Illes;Menores de 25 años;2015;26,1
Ambos sexos;04 Balears, Illes;Menores de 25 años;2014;23,85
Ambos sexos;04 Balears, Illes;Menores de 25 años;2013;25,26
Ambos sexos;04 Balears, Illes;Menores de 25 años;2012;26,08
Ambos sexos;04 Balears, Illes;Menores de 25 años;2011;28,13
Ambos sexos;04 Balears, Illes;Menores de 25 años;2010;30,85
Ambos sexos;04 Balears, Illes;Menores de 25 años;2009;37,9
Ambos sexos;04 Balears, Illes;Menores de 25 años;2008;41,59
Ambos sexos;04 Balears, Illes;Menores de 25 años;2007;47,84
Ambos sexos;04 Balears, Illes;Menores de 25 años;2006;51,51
Ambos sexos;04 Balears, Illes;25 y más años;2024;60,73
Ambos sexos;04 Balears, Illes;25 y más años;2023;60,24
Ambos sexos;04 Balears, Illes;25 y más años;2022;60,45
Ambos sexos;04 Balears, Illes;25 y más años;2021;57,98
Ambos sexos;04 Balears, Illes;25 y más años;2020;55,34
Ambos sexos;04 Balears, Illes;25 y más años;2019;59,77
Ambos sexos;04 Balears, Illes;25 y más años;2018;59,8
Ambos sexos;04 Balears, Illes;25 y más años;2017;59,3
Ambos sexos;04 Balears, Illes;25 y más años;2016;59,73
Ambos sexos;04 Balears, Illes;25 y más años;2015;57,74
Ambos sexos;04 Balears, Illes;25 y más años;2014;55,28
Ambos sexos;04 Balears, Illes;25 y más años;2013;54,68
Ambos sexos;04 Balears, Illes;25 y más años;2012;54,64
Ambos sexos;04 Balears, Illes;25 y más años;2011;54,1
Ambos sexos;04 Balears, Illes;25 y más años;2010;55,91
Ambos sexos;04 Balears, Illes;25 y más años;2009;56,29
Ambos sexos;04 Balears, Illes;25 y más años;2008;60,77
Ambos sexos;04 Balears, Illes;25 y más años;2007;61,52
Ambos sexos;04 Balears, Illes;25 y más años;2006;61,6
Ambos sexos;04 Balears, Illes;De 16 a 19 años;2024;11,89
Ambos sexos;04 Balears, Illes;De 16 a 19 años;2023;13,3
Ambos sexos;04 Balears, Illes;De 16 a 19 años;2022;9,87
Ambos sexos;04 Balears, Illes;De 16 a 19 años;2021;9,26
Ambos sexos;04 Balears, Illes;De 16 a 19 años;2020;7,11
Ambos sexos;04 Balears, Illes;De 16 a 19 años;2019;11,03
Ambos sexos;04 Balears, Illes;De 16 a 19 años;2018;12,24
Ambos sexos;04 Balears, Illes;De 16 a 19 años;2017;13,76
Ambos sexos;04 Balears, Illes;De 16 a 19 años;2016;11,53
Ambos sexos;04 Balears, Illes;De 16 a 19 años;2015;6,71
Ambos sexos;04 Balears, Illes;De 16 a 19 años;2014;6,5
Ambos sexos;04 Balears, Illes;De 16 a 19 años;2013;7,18
Ambos sexos;04 Balears, Illes;De 16 a 19 años;2012;6,13
Ambos sexos;04 Balears, Illes;De 16 a 19 años;2011;6,35
Ambos sexos;04 Balears, Illes;De 16 a 19 años;2010;7,82
Ambos sexos;04 Balears, Illes;De 16 a 19 años;2009;11,67
Ambos sexos;04 Balears, Illes;De 16 a 19 años;2008;18,03
Ambos sexos;04 Balears, Illes;De 16 a 19 años;2007;26,41
Ambos sexos;04 Balears, Illes;De 16 a 19 años;2006;25,38
Ambos sexos;04 Balears, Illes;De 20 a 24 años;2024;53,7
Ambos sexos;04 Balears, Illes;De 20 a 24 años;2023;47,59
Ambos sexos;04 Balears, Illes;De 20 a 24 años;2022;47,6
Ambos sexos;04 Balears, Illes;De 20 a 24 años;2021;34,81
Ambos sexos;04 Balears, Illes;De 20 a 24 años;2020;32,34
Ambos sexos;04 Balears, Illes;De 20 a 24 años;2019;48,91
Ambos sexos;04 Balears, Illes;De 20 a 24 años;2018;49,71
Ambos sexos;04 Balears, Illes;De 20 a 24 años;2017;40,97
Ambos sexos;04 Balears, Illes;De 20 a 24 años;2016;36,48
Ambos sexos;04 Balears, Illes;De 20 a 24 años;2015;40,09
Ambos sexos;04 Balears, Illes;De 20 a 24 años;2014;36,08
Ambos sexos;04 Balears, Illes;De 20 a 24 años;2013;37,73
Ambos sexos;04 Balears, Illes;De 20 a 24 años;2012;39,69
Ambos sexos;04 Balears, Illes;De 20 a 24 años;2011;42,91
Ambos sexos;04 Balears, Illes;De 20 a 24 años;2010;46,2
Ambos sexos;04 Balears, Illes;De 20 a 24 años;2009;55
Ambos sexos;04 Balears, Illes;De 20 a 24 años;2008;56,69
Ambos sexos;04 Balears, Illes;De 20 a 24 años;2007;61,43
Ambos sexos;04 Balears, Illes;De 20 a 24 años;2006;67,92
Ambos sexos;04 Balears, Illes;De 25 a 54 años;2024;79,56
Ambos sexos;04 Balears, Illes;De 25 a 54 años;2023;78,71
Ambos sexos;04 Balears, Illes;De 25 a 54 años;2022;79,05
Ambos sexos;04 Balears, Illes;De 25 a 54 años;2021;75
Ambos sexos;04 Balears, Illes;De 25 a 54 años;2020;71,66
Ambos sexos;04 Balears, Illes;De 25 a 54 años;2019;78,12
Ambos sexos;04 Balears, Illes;De 25 a 54 años;2018;78,17
Ambos sexos;04 Balears, Illes;De 25 a 54 años;2017;78,07
Ambos sexos;04 Balears, Illes;De 25 a 54 años;2016;78,32
Ambos sexos;04 Balears, Illes;De 25 a 54 años;2015;74,93
Ambos sexos;04 Balears, Illes;De 25 a 54 años;2014;72,34
Ambos sexos;04 Balears, Illes;De 25 a 54 años;2013;70,92
Ambos sexos;04 Balears, Illes;De 25 a 54 años;2012;69,81
Ambos sexos;04 Balears, Illes;De 25 a 54 años;2011;69,17
Ambos sexos;04 Balears, Illes;De 25 a 54 años;2010;72,09
Ambos sexos;04 Balears, Illes;De 25 a 54 años;2009;71,97
Ambos sexos;04 Balears, Illes;De 25 a 54 años;2008;78,28
Ambos sexos;04 Balears, Illes;De 25 a 54 años;2007;79,77
Ambos sexos;04 Balears, Illes;De 25 a 54 años;2006;79,91
Ambos sexos;04 Balears, Illes;De 55 y más años;2024;31,9
Ambos sexos;04 Balears, Illes;De 55 y más años;2023;31,45
Ambos sexos;04 Balears, Illes;De 55 y más años;2022;31,14
Ambos sexos;04 Balears, Illes;De 55 y más años;2021;30,51
Ambos sexos;04 Balears, Illes;De 55 y más años;2020;28,14
Ambos sexos;04 Balears, Illes;De 55 y más años;2019;28,42
Ambos sexos;04 Balears, Illes;De 55 y más años;2018;27,85
Ambos sexos;04 Balears, Illes;De 55 y más años;2017;26,43
Ambos sexos;04 Balears, Illes;De 55 y más años;2016;26,6
Ambos sexos;04 Balears, Illes;De 55 y más años;2015;26,31
Ambos sexos;04 Balears, Illes;De 55 y más años;2014;23,34
Ambos sexos;04 Balears, Illes;De 55 y más años;2013;23,49
Ambos sexos;04 Balears, Illes;De 55 y más años;2012;24,85
Ambos sexos;04 Balears, Illes;De 55 y más años;2011;23,89
Ambos sexos;04 Balears, Illes;De 55 y más años;2010;22,82
Ambos sexos;04 Balears, Illes;De 55 y más años;2009;23,72
Ambos sexos;04 Balears, Illes;De 55 y más años;2008;24,16
Ambos sexos;04 Balears, Illes;De 55 y más años;2007;23,45
Ambos sexos;04 Balears, Illes;De 55 y más años;2006;23,77
Ambos sexos;05 Canarias;Total;2024;51,38
Ambos sexos;05 Canarias;Total;2023;50,19
Ambos sexos;05 Canarias;Total;2022;48,73
Ambos sexos;05 Canarias;Total;2021;44,28
Ambos sexos;05 Canarias;Total;2020;44,2
Ambos sexos;05 Canarias;Total;2019;47,78
Ambos sexos;05 Canarias;Total;2018;48,28
Ambos sexos;05 Canarias;Total;2017;46,18
Ambos sexos;05 Canarias;Total;2016;45,19
Ambos sexos;05 Canarias;Total;2015;43,9
Ambos sexos;05 Canarias;Total;2014;41,44
Ambos sexos;05 Canarias;Total;2013;41,25
Ambos sexos;05 Canarias;Total;2012;42,46
Ambos sexos;05 Canarias;Total;2011;44,4
Ambos sexos;05 Canarias;Total;2010;44,22
Ambos sexos;05 Canarias;Total;2009;45,77
Ambos sexos;05 Canarias;Total;2008;50,3
Ambos sexos;05 Canarias;Total;2007;54,56
Ambos sexos;05 Canarias;Total;2006;54
Ambos sexos;05 Canarias;Menores de 25 años;2024;26,42
Ambos sexos;05 Canarias;Menores de 25 años;2023;25,19
Ambos sexos;05 Canarias;Menores de 25 años;2022;18,45
Ambos sexos;05 Canarias;Menores de 25 años;2021;13,15
Ambos sexos;05 Canarias;Menores de 25 años;2020;14,83
Ambos sexos;05 Canarias;Menores de 25 años;2019;21,81
Ambos sexos;05 Canarias;Menores de 25 años;2018;22,53
Ambos sexos;05 Canarias;Menores de 25 años;2017;20,74
Ambos sexos;05 Canarias;Menores de 25 años;2016;17,86
Ambos sexos;05 Canarias;Menores de 25 años;2015;18,4
Ambos sexos;05 Canarias;Menores de 25 años;2014;17,09
Ambos sexos;05 Canarias;Menores de 25 años;2013;15,14
Ambos sexos;05 Canarias;Menores de 25 años;2012;16,59
Ambos sexos;05 Canarias;Menores de 25 años;2011;21,88
Ambos sexos;05 Canarias;Menores de 25 años;2010;21,41
Ambos sexos;05 Canarias;Menores de 25 años;2009;24,77
Ambos sexos;05 Canarias;Menores de 25 años;2008;33,72
Ambos sexos;05 Canarias;Menores de 25 años;2007;39,98
Ambos sexos;05 Canarias;Menores de 25 años;2006;40,32
Ambos sexos;05 Canarias;25 y más años;2024;54,55
Ambos sexos;05 Canarias;25 y más años;2023;53,32
Ambos sexos;05 Canarias;25 y más años;2022;52,5
Ambos sexos;05 Canarias;25 y más años;2021;48,14
Ambos sexos;05 Canarias;25 y más años;2020;47,86
Ambos sexos;05 Canarias;25 y más años;2019;51
Ambos sexos;05 Canarias;25 y más años;2018;51,46
Ambos sexos;05 Canarias;25 y más años;2017;49,31
Ambos sexos;05 Canarias;25 y más años;2016;48,56
Ambos sexos;05 Canarias;25 y más años;2015;47,07
Ambos sexos;05 Canarias;25 y más años;2014;44,51
Ambos sexos;05 Canarias;25 y más años;2013;44,61
Ambos sexos;05 Canarias;25 y más años;2012;45,88
Ambos sexos;05 Canarias;25 y más años;2011;47,45
Ambos sexos;05 Canarias;25 y más años;2010;47,4
Ambos sexos;05 Canarias;25 y más años;2009;48,81
Ambos sexos;05 Canarias;25 y más años;2008;52,78
Ambos sexos;05 Canarias;25 y más años;2007;56,82
Ambos sexos;05 Canarias;25 y más años;2006;56,21
Ambos sexos;05 Canarias;De 16 a 19 años;2024;9,59
Ambos sexos;05 Canarias;De 16 a 19 años;2023;11,48
Ambos sexos;05 Canarias;De 16 a 19 años;2022;5,15
Ambos sexos;05 Canarias;De 16 a 19 años;2021;2,18
Ambos sexos;05 Canarias;De 16 a 19 años;2020;2,79
Ambos sexos;05 Canarias;De 16 a 19 años;2019;4,99
Ambos sexos;05 Canarias;De 16 a 19 años;2018;6,99
Ambos sexos;05 Canarias;De 16 a 19 años;2017;4,76
Ambos sexos;05 Canarias;De 16 a 19 años;2016;3,55
Ambos sexos;05 Canarias;De 16 a 19 años;2015;4,46
Ambos sexos;05 Canarias;De 16 a 19 años;2014;4,79
Ambos sexos;05 Canarias;De 16 a 19 años;2013;2,68
Ambos sexos;05 Canarias;De 16 a 19 años;2012;5,4
Ambos sexos;05 Canarias;De 16 a 19 años;2011;5,56
Ambos sexos;05 Canarias;De 16 a 19 años;2010;5,75
Ambos sexos;05 Canarias;De 16 a 19 años;2009;8,57
Ambos sexos;05 Canarias;De 16 a 19 años;2008;10,8
Ambos sexos;05 Canarias;De 16 a 19 años;2007;17,38
Ambos sexos;05 Canarias;De 16 a 19 años;2006;16,97
Ambos sexos;05 Canarias;De 20 a 24 años;2024;39,05
Ambos sexos;05 Canarias;De 20 a 24 años;2023;35,28
Ambos sexos;05 Canarias;De 20 a 24 años;2022;28,48
Ambos sexos;05 Canarias;De 20 a 24 años;2021;21,59
Ambos sexos;05 Canarias;De 20 a 24 años;2020;24,07
Ambos sexos;05 Canarias;De 20 a 24 años;2019;34,86
Ambos sexos;05 Canarias;De 20 a 24 años;2018;34,62
Ambos sexos;05 Canarias;De 20 a 24 años;2017;33,06
Ambos sexos;05 Canarias;De 20 a 24 años;2016;28,69
Ambos sexos;05 Canarias;De 20 a 24 años;2015;28,61
Ambos sexos;05 Canarias;De 20 a 24 años;2014;25,84
Ambos sexos;05 Canarias;De 20 a 24 años;2013;23,84
Ambos sexos;05 Canarias;De 20 a 24 años;2012;24,35
Ambos sexos;05 Canarias;De 20 a 24 años;2011;33,21
Ambos sexos;05 Canarias;De 20 a 24 años;2010;32,26
Ambos sexos;05 Canarias;De 20 a 24 años;2009;35,95
Ambos sexos;05 Canarias;De 20 a 24 años;2008;49,48
Ambos sexos;05 Canarias;De 20 a 24 años;2007;55,43
Ambos sexos;05 Canarias;De 20 a 24 años;2006;56
Ambos sexos;05 Canarias;De 25 a 54 años;2024;74,91
Ambos sexos;05 Canarias;De 25 a 54 años;2023;73,15
Ambos sexos;05 Canarias;De 25 a 54 años;2022;71,42
Ambos sexos;05 Canarias;De 25 a 54 años;2021;65,03
Ambos sexos;05 Canarias;De 25 a 54 años;2020;63,71
Ambos sexos;05 Canarias;De 25 a 54 años;2019;68,12
Ambos sexos;05 Canarias;De 25 a 54 años;2018;68,8
Ambos sexos;05 Canarias;De 25 a 54 años;2017;66,04
Ambos sexos;05 Canarias;De 25 a 54 años;2016;65,29
Ambos sexos;05 Canarias;De 25 a 54 años;2015;62,06
Ambos sexos;05 Canarias;De 25 a 54 años;2014;58,58
Ambos sexos;05 Canarias;De 25 a 54 años;2013;57,66
Ambos sexos;05 Canarias;De 25 a 54 años;2012;59,02
Ambos sexos;05 Canarias;De 25 a 54 años;2011;61,26
Ambos sexos;05 Canarias;De 25 a 54 años;2010;61,14
Ambos sexos;05 Canarias;De 25 a 54 años;2009;62,57
Ambos sexos;05 Canarias;De 25 a 54 años;2008;67,33
Ambos sexos;05 Canarias;De 25 a 54 años;2007;72,77
Ambos sexos;05 Canarias;De 25 a 54 años;2006;71,84
Ambos sexos;05 Canarias;De 55 y más años;2024;27,56
Ambos sexos;05 Canarias;De 55 y más años;2023;26,07
Ambos sexos;05 Canarias;De 55 y más años;2022;25,67
Ambos sexos;05 Canarias;De 55 y más años;2021;23,26
Ambos sexos;05 Canarias;De 55 y más años;2020;23,49
Ambos sexos;05 Canarias;De 55 y más años;2019;23,63
Ambos sexos;05 Canarias;De 55 y más años;2018;22,72
Ambos sexos;05 Canarias;De 55 y más años;2017;20,73
Ambos sexos;05 Canarias;De 55 y más años;2016;19
Ambos sexos;05 Canarias;De 55 y más años;2015;19,53
Ambos sexos;05 Canarias;De 55 y más años;2014;17,87
Ambos sexos;05 Canarias;De 55 y más años;2013;19,2
Ambos sexos;05 Canarias;De 55 y más años;2012;19,59
Ambos sexos;05 Canarias;De 55 y más años;2011;19,06
Ambos sexos;05 Canarias;De 55 y más años;2010;18,39
Ambos sexos;05 Canarias;De 55 y más años;2009;18,93
Ambos sexos;05 Canarias;De 55 y más años;2008;20,48
Ambos sexos;05 Canarias;De 55 y más años;2007;20,89
Ambos sexos;05 Canarias;De 55 y más años;2006;20,66
Ambos sexos;06 Cantabria;Total;2024;51,49
Ambos sexos;06 Cantabria;Total;2023;50,35
Ambos sexos;06 Cantabria;Total;2022;49,47
Ambos sexos;06 Cantabria;Total;2021;49,01
Ambos sexos;06 Cantabria;Total;2020;47,28
Ambos sexos;06 Cantabria;Total;2019;49,4
Ambos sexos;06 Cantabria;Total;2018;48,96
Ambos sexos;06 Cantabria;Total;2017;48,22
Ambos sexos;06 Cantabria;Total;2016;47,76
Ambos sexos;06 Cantabria;Total;2015;46,19
Ambos sexos;06 Cantabria;Total;2014;45,52
Ambos sexos;06 Cantabria;Total;2013;44,67
Ambos sexos;06 Cantabria;Total;2012;46,76
Ambos sexos;06 Cantabria;Total;2011;47,81
Ambos sexos;06 Cantabria;Total;2010;48,44
Ambos sexos;06 Cantabria;Total;2009;50,16
Ambos sexos;06 Cantabria;Total;2008;53,15
Ambos sexos;06 Cantabria;Total;2007;53,26
Ambos sexos;06 Cantabria;Total;2006;51,94
Ambos sexos;06 Cantabria;Menores de 25 años;2024;23,93
Ambos sexos;06 Cantabria;Menores de 25 años;2023;23,25
Ambos sexos;06 Cantabria;Menores de 25 años;2022;19,82
Ambos sexos;06 Cantabria;Menores de 25 años;2021;18,67
Ambos sexos;06 Cantabria;Menores de 25 años;2020;14,76
Ambos sexos;06 Cantabria;Menores de 25 años;2019;17,2
